date,optimized_annualized_return_pct,provided_annualized_return_pct,benchmark_annualized_return_pct
2021-07-31,18.82309872018737,18.761203940921888,17.25059917079681
2021-08-31,19.765502414965177,19.318657174348154,17.91208359290224
2021-09-30,18.304675285685423,17.53500481432968,16.790581218267285
2021-10-31,20.377437455551608,20.33837348696441,18.800138440021218
2021-11-30,20.748620786818538,20.272874109671356,17.753539100616234
2021-12-31,21.04263586702495,20.521403426379802,18.347123369701567
2022-01-31,18.735653446258894,18.307307836520902,16.657014671451044
2022-02-28,17.662880584878483,17.765578792113068,15.069694936254674
2022-03-31,18.5727625106767,18.429697512282004,15.893120844314135
2022-04-30,15.817829534770933,15.705206204209631,13.558775716345316
2022-05-31,15.213686850996844,15.316384313779352,13.292011770733536
2022-06-30,13.614786088353137,13.093775142139762,11.21728428579496
2022-07-31,14.486305420261413,13.964598875325308,12.734419691902854
2022-08-31,13.071667095634542,12.479107997176953,11.733941428654182
2022-09-30,11.36815131888671,10.15361478667205,9.150795568674353
2022-10-31,11.890533180070829,10.683308354700017,10.354785880010597
2022-11-30,12.70171421524504,12.741373174916305,10.885610807478475
2022-12-31,11.58249813422545,11.253974291954961,9.313190626855938
2023-01-31,11.128090412961411,11.519968397709569,9.447966086469627
2023-02-28,10.569228336972426,11.289905301862024,9.701604832139864
2023-03-31,12.595076499877633,13.456993764493852,11.119254193926832
2023-04-30,12.837493158820635,13.157152806533666,11.35716960375075
2023-05-31,11.97816441769195,12.48485359509177,10.925654150649745
2023-06-30,13.0832701398387,13.706904050014757,12.198617235652808
2023-07-31,13.312843266728148,14.722291806760147,12.105134229634885
2023-08-31,12.62530364812946,13.718332651311528,11.038370016575726
2023-09-30,11.722520914378087,12.520595894246501,9.83408975759199
2023-10-31,13.427526833882109,14.219951900195316,10.930400274287821
2023-11-30,15.197651239100264,16.28723021975378,12.472539103526014
2023-12-31,17.69898227193334,18.34961815341165,15.592557614928548
2024-01-31,16.470647939694196,15.774678840546752,14.18585359774658
2024-02-29,17.469813056402074,16.428047572322548,14.619880020436394
2024-03-31,18.134340431569782,17.31762686358882,14.946774212720392
2024-04-30,16.922437684845736,16.275039454072804,13.095224225644975
2024-05-31,19.10013047864798,19.521841490050342,15.732060265608583
2024-06-30,18.671373396327983,18.32973465907091,14.979950584347112
2024-07-31,18.474998811668208,17.875854746154584,14.911668493498919
2024-08-31,18.75851245522353,18.211455405329847,15.834227435102965
2024-09-30,19.588435915198033,19.289974437800915,15.869357292483311
2024-10-31,19.360181399067123,18.525523413489363,15.157165071747869
2024-11-30,19.969746528115916,19.037684405935806,15.673403075196113
2024-12-31,18.865424523613882,16.939875486904164,14.453843305335523
2025-01-31,19.242701965977773,18.117807686525154,15.071405607283905
2025-02-28,20.66986986483432,19.863063422300264,16.68670326568158
2025-03-31,21.900131360206167,23.373784754041882,18.475143947818395
2025-04-30,19.59234667489207,18.73023344299134,15.474843534683558
2025-05-31,20.080266744110165,18.609626034928194,15.807979318893706
2025-06-30,20.40790829461221,18.961860643170404,16.563892624160204
2025-07-31,18.791594194457197,17.26383561554734,15.763463081355278
2025-08-31,17.601235337630694,16.48426171856252,14.676786258748841
2025-09-30,20.303527202336102,20.33178451742108,16.367151510642806
2025-10-31,21.76407936461169,21.605824515329907,17.50863009340753
2025-11-30,20.44745904403642,19.389274127973156,15.151642509880237
2025-12-31,19.28243585079994,18.441232198443824,14.335100330631324
2026-01-31,20.52301535760408,19.870665030302636,14.905288851640064
2026-02-28,21.49389687294361,20.588487869690496,14.078533075926636
2026-03-31,19.41898901215373,18.882865341518574,11.930620631888477
2026-04-30,21.190008568764497,20.819050934795523,13.017896107318316
2026-05-31,22.80648822648854,22.379687590761833,14.03379226933119
2026-06-30,21.91549372802033,20.868985176379073,13.294397310498018
2026-07-31,19.691154795039335,19.596042702846518,12.595379606053525
