date,portfolio,ticker,cumulative_active_contribution
2021-11-30,TLT Local USD,TLT,0.0357497419393733
2021-12-31,TLT Local USD,TLT,-0.03063590888426626
2022-01-31,TLT Local USD,TLT,-0.017033787522815258
2022-02-28,TLT Local USD,TLT,-0.00384660786627411
2022-03-31,TLT Local USD,TLT,-0.09588082832437661
2022-04-30,TLT Local USD,TLT,-0.10235033472737542
2022-05-31,TLT Local USD,TLT,-0.1271408173212124
2022-06-30,TLT Local USD,TLT,-0.057425853309508224
2022-07-31,TLT Local USD,TLT,-0.1252031337517716
2022-08-31,TLT Local USD,TLT,-0.12993209793879335
2022-09-30,TLT Local USD,TLT,-0.1198375547450986
2022-10-31,TLT Local USD,TLT,-0.260757033381279
2022-11-30,TLT Local USD,TLT,-0.24483814381312685
2022-12-31,TLT Local USD,TLT,-0.21341057084991089
2023-01-31,TLT Local USD,TLT,-0.19986139984973994
2023-02-28,TLT Local USD,TLT,-0.22322407760873186
2023-03-31,TLT Local USD,TLT,-0.21190851433887092
2023-04-30,TLT Local USD,TLT,-0.22449966624783413
2023-05-31,TLT Local USD,TLT,-0.259268969832245
2023-06-30,TLT Local USD,TLT,-0.3218976344378941
2023-07-31,TLT Local USD,TLT,-0.3800739062992683
2023-08-31,TLT Local USD,TLT,-0.3952424014712954
2023-09-30,TLT Local USD,TLT,-0.4273194836786298
2023-10-31,TLT Local USD,TLT,-0.46024225440131317
2023-11-30,TLT Local USD,TLT,-0.4523474570762551
2023-12-31,TLT Local USD,TLT,-0.41114507148934853
2024-01-31,TLT Local USD,TLT,-0.44952301940329764
2024-02-29,TLT Local USD,TLT,-0.5242318828747855
2024-03-31,TLT Local USD,TLT,-0.5491052232285013
2024-04-30,TLT Local USD,TLT,-0.5733401381757667
2024-05-31,TLT Local USD,TLT,-0.5950499619759656
2024-06-30,TLT Local USD,TLT,-0.6121589929346153
2024-07-31,TLT Local USD,TLT,-0.587968498913254
2024-08-31,TLT Local USD,TLT,-0.5902221413975443
2024-09-30,TLT Local USD,TLT,-0.5912321440681637
2024-10-31,TLT Local USD,TLT,-0.6368574375071793
