date,asset_QQQ,asset_SPY,asset_EWY,asset_EEM,asset_EWJ,asset_TLT,asset_GLD,optimized,provided,benchmark
2021-11-30,0.04038747004335752,0.011823728816373169,-0.02822911006255735,-0.021646889025912275,-0.010849587344298417,0.04828946714227844,0.012980555320772247,0.01269956146928781,0.015823291786186456,0.011823728816373169
2021-12-31,0.010801469168644884,0.045501172897230324,0.04934566944168162,0.014346140072538871,0.022040012821480826,-0.02083731795397392,0.03225360614514394,0.03679142311275147,0.013318288058164311,0.045501172897230324
2022-01-31,-0.07380424657311746,-0.03855524928044263,-0.056451498523891974,0.014768476237065009,-0.02867864497626038,-0.024748959916296998,-0.002062897184732293,-0.01833811219277049,-0.02251262816761489,-0.03855524928044263
2022-02-28,-0.0527640361705044,-0.03764899674413846,-0.0081055326034557,-0.05121964372639354,-0.02602071975974707,-0.024572946693432796,0.052324796457602574,0.015321185846382068,-0.016605046037724325,-0.03764899674413846
2022-03-31,0.061458045514108495,0.052241290555418374,-0.0024063874730226864,-0.020168682020556106,-0.00730950347977144,-0.041092730054207216,0.02702531914348727,0.03683501203522982,0.0004605163040630536,0.052241290555418374
2022-04-30,-0.09484327370804879,-0.044362118617280455,-0.01992186245601657,-0.016687070629518352,-0.03726404138680239,-0.05113927805365215,0.025895318889220587,-0.004062230926256207,-0.030377011943624018,-0.044362118617280455
2022-05-31,-0.03949679685524965,-0.021808692492777282,-0.00350791472236589,-0.018024193175259162,-0.007119006772335568,-0.0460038385688617,-0.05584417826050314,-0.0420567249834044,-0.03480123251376194,-0.021808692492777282
2022-06-30,-0.0553561520057565,-0.048492451107710166,-0.11310648542237622,-0.01646540193396251,-0.039617686535653895,0.023803071588534674,0.020781228138940122,-0.00889494170418796,-0.012916214696344658,-0.048492451107710166
2022-07-31,0.13202012548072672,0.09839702861609045,0.04656883909737175,0.00226648894613124,0.06898389283885797,0.030228489666327407,-0.02025330650948476,0.028733228927174448,0.035619605898257946,0.09839702861609045
2022-08-31,-0.016814368225130383,-0.005911989153505992,-0.008812154364434277,0.02262818878816053,-0.010876340199872492,-0.010813200751512264,0.00587025997631474,0.0006723724315905052,-0.0017445412332154453,-0.005911989153505992
2022-09-30,-0.046761424663984474,-0.03300628330734434,-0.12861679033336104,-0.05745785996810493,-0.02874837513912487,-0.022250376025473084,0.034720645369005654,0.005019746666570108,-0.029202352709176642,-0.03300628330734434
2022-10-31,0.033802793822325095,0.07483372460213311,0.08744403110517629,-0.025621691657864876,0.017240624648931613,-0.06524638865351873,-0.023695449588070128,0.015892983278897314,-0.009947488532200174,0.07483372460213311
2022-11-30,-0.01603720071921577,-0.01589744112031477,0.09224365719259398,0.0776117919199113,0.04062784620219717,-0.0010564484907253924,0.011443473381349767,0.00182161765136049,0.02138318545700158,-0.01589744112031477
2022-12-31,-0.13483472035191768,-0.10392317208230539,-0.10450849675489915,-0.07420525730540939,-0.07021449124638757,-0.0740391850585368,-0.02125911522353152,-0.05615217022100643,-0.07482566585032056,-0.10392317208230539
2023-01-31,0.08118015000368484,0.03863173040262757,0.09811564424037145,0.06638890601410163,0.05310637364817805,0.05187124591893366,0.03345757635923352,0.037677228404543,0.056024761332193945,0.03863173040262757
2023-02-28,0.06667186537902703,0.04360784246944016,-0.01330330862267548,-0.010490334859430961,0.020710652435765642,0.01859753720521229,0.013062338503589954,0.025418951098840604,0.01740761065299938,0.04360784246944016
2023-03-31,0.07678028905189649,0.019889451412071546,0.02915139630172381,0.015066664956896236,0.03177137752174364,0.031017983609838318,0.061275555531199455,0.04597758800731552,0.03770949385848563,0.019889451412071546
2023-04-30,0.038328561536454586,0.04958485720838324,0.023800116946040895,0.024441911486308365,0.03572171671535407,0.036576582134577595,0.041990184945076114,0.04441079251492281,0.036007573647995686,0.04958485720838324
2023-05-31,0.06462127204669743,-0.008622288468976502,0.021142408536023227,-0.03688357658441166,-0.004792122618614503,-0.042933265275409194,-0.0264207059996725,-0.01659498102620083,-0.017382643892184014,-0.008622288468976502
2023-06-30,0.06410820583950283,0.06587136278012329,0.01057305547229892,0.04503917194157436,0.051379172838379006,0.003179200505954327,-0.02122984175236875,0.013729810823466776,0.020777210973045666,0.06587136278012329
2023-07-31,0.0031663913368000784,-0.0025010651050321187,0.029736248411597943,0.02423553959489344,-0.0103996408538376,-0.05869197017031491,-0.012011734167250099,-0.007452137698195809,-0.013964445699999856,-0.0025010651050321187
2023-08-31,0.021179075073285647,0.019705151946482813,-0.04199163639052794,-0.032140287096314224,0.007458548878367832,0.003981979654492207,0.02330659190529749,0.020933824881760234,0.0014940827056867433,0.019705151946482813
2023-09-30,-0.034166921165167397,-0.03074396162702686,-0.03966813256539059,-0.0141703747499764,-0.0047633193514783345,-0.06338286527531145,-0.030918285249521116,-0.03107723140346804,-0.037510185192018236,-0.03074396162702686
2023-10-31,-0.02049490649185548,-0.021549004594819454,-0.06754375602331619,-0.03278027111484927,-0.021900494467533838,-0.05447743982331399,0.07389934861091785,0.033954675696592725,-0.017838924628244483,-0.021549004594819454
2023-11-30,0.059103344561799886,0.04300497763741551,0.09641075135746835,0.030184847664628256,0.014871411746686825,0.05055033819978538,-0.02010041823508213,0.007126708990197423,0.03494370483175934,0.04300497763741551
2023-12-31,0.047248089382955216,0.03711723653536847,0.057919113777351816,0.02719659133919583,0.03032789745413922,0.07798286308218327,0.004551056966924927,0.018550864618179792,0.04351494741243073,0.03711723653536847
2024-01-31,0.05706014112541902,0.054708244526865846,-0.05783307393865755,-0.008816551304615672,0.07167891823973749,0.014865489116551611,0.02340249286777496,0.03465147501352631,0.01777547014885857,0.054708244526865846
2024-02-29,0.058198615722664826,0.057548419419825025,0.08351581327044433,0.04698556333563442,0.049270759234206096,-0.017541380594109257,0.009682466338101436,0.02979098659306476,0.0253811313940402,0.057548419419825025
2024-03-31,0.025221196815254476,0.04541921118909498,0.05968544141018439,0.03990714956182306,0.04497459207829624,0.020239998869188813,0.10006530994078555,0.07722679113266834,0.04695688279158818,0.04541921118909498
2024-04-30,-0.01847459760006409,-0.01496603628179638,-0.035677317097430494,0.024170014048123134,-0.032274990104434575,-0.03984135299541214,0.05710342090911347,0.027033875947782574,-0.004234817589822229,-0.01496603628179638
2024-05-31,0.0539788627171196,0.04311805542583169,-0.020802930521252372,0.012275834418235432,0.017989505542134854,0.02156258196351568,0.008971919868939082,0.022362574085462987,0.01929498306364423,0.04311805542583169
2024-06-30,0.07347053820037996,0.04380704666174973,0.0716361288930123,0.034632316527140494,0.004941854294695958,0.026557125426106998,0.006878162651244857,0.023326608820150967,0.032936005480083706,0.04380704666174973
2024-07-31,-0.030271588324236265,-0.0017777181704736744,-0.006855923966113453,-0.005384095462627081,0.025736047608081902,0.022080728184795673,0.03921485933288471,0.021470528094175056,0.011085291907013066,-0.0017777181704736744
2024-08-31,-0.014859634981691738,-0.0028485724227373943,-0.04098897024769532,-0.0160871619593288,-0.011885994246593756,-0.005044006276545776,-0.005229011857650789,-0.005161974570196712,-0.010938059860168011,-0.0028485724227373943
2024-09-30,0.012703829362961994,0.007560975359504063,-0.03636901755300814,0.04349002660536727,-0.019062907893362624,0.006563920427240522,0.03705145179952396,0.02439583758323073,0.014936584684327209,0.007560975359504063
2024-10-31,0.039017117792459644,0.03872672097859153,-0.01828601781947614,0.015855088474062695,-0.0027572302253893177,-0.009092312080053011,0.09313976262680335,0.06989433584617298,0.02476926488221299,0.03872672097859153
2024-11-30,0.06476507995883263,0.07095566557384037,-0.031152688087080826,-0.016372608979306813,0.03473841344341877,0.0307695112714923,-0.020890120494477915,0.015190936874959975,0.015086265934541722,0.07095566557384037
2024-12-31,0.05795770124426425,0.027836513318967526,-0.04444160043766687,0.035306795128897006,0.0298746212199823,-0.014027323196095343,0.03833823218013488,0.0337684201665167,0.01597942913141981,0.027836513318967526
2025-01-31,0.0037201194976517193,0.008850802456497497,0.04192699361817742,0.0036091098381072495,0.00018196119666780142,-0.012697071119321612,0.049131734305136066,0.03291103064565556,0.011251123942411468,0.008850802456497497
2025-02-28,-0.021500646449658434,-0.0070792948869862204,0.018731733233573467,0.017222972377108237,0.008043504086241438,0.06298292517025805,0.024007706762563474,0.011200555024876335,0.025667043937031994,-0.0070792948869862204
2025-03-31,-0.06177537279784884,-0.04132569663003238,0.0035435546887694347,0.02675568329805844,0.01657722475764767,0.0030123078835533335,0.1111486206878165,0.04850653651925936,0.01848412133349505,-0.04132569663003238
2025-04-30,-0.019241512661540727,-0.04113831595236772,0.005730006261076337,-0.031424153592284676,0.00773792260647177,-0.0459112033611363,0.019715525943192036,-0.004006051870627924,-0.020365048160572025,-0.04113831595236772
2025-05-31,0.05087993182854844,0.02302617310565802,0.03859288313052378,0.001248132733610463,-0.0012160630036638365,-0.06836762506803451,-0.03800303192833332,-0.011872614734049042,-0.01748147334768388,0.02302617310565802
2025-06-30,0.04684945287149267,0.03457662080336954,0.16497418751835213,0.05291293390377638,0.003353477538543981,0.0102262501828434,-0.012001393829165097,0.009480149705638222,0.031171011298543577,0.03457662080336954
2025-07-31,0.056904538378163005,0.05566073276357231,0.04670171715430116,0.03873978503712583,0.013313116860925067,0.020134892991951592,0.025564494297728446,0.03784936819154858,0.033397450543006434,0.05566073276357231
2025-08-31,0.004388682677317179,0.015312433163805927,-0.01289101900567946,0.021532069918709595,0.057872767641324874,-0.004976186015929751,0.04451779351035601,0.031767032715152396,0.014903623229197105,0.015312433163805927
2025-09-30,0.06802651740527854,0.04963905319556394,0.12381326421475491,0.08549629443957096,0.03852522724236174,0.04993222310729717,0.13271227412869702,0.10016103042868289,0.07965437137203835,0.04963905319556394
2025-10-31,0.06338859689498011,0.03906552277408215,0.22899815980585858,0.05098338919195666,0.055868397985232354,0.02889033991690848,0.05098964861558919,0.049632927997175454,0.05889089251145954,0.03906552277408215
2025-11-30,0.010229358553109691,0.028250919000105235,-0.038605068442805646,0.008062853620796062,0.02083863353389348,0.029044308715104883,0.08133684255079299,0.05797593780156033,0.028152900196817106,0.028250919000105235
2025-12-31,-0.02266520668531735,-0.015288936878936399,0.07632683326650569,0.005172413884688032,-0.007171944237810091,-0.04223233319578368,0.005310549448438895,-0.0019893633186240326,-0.008776144615645782,-0.015288936878936399
2026-01-31,0.005864833543411274,0.00828052722608863,0.2510908862298109,0.07336721283966186,0.05492363308132542,-0.006705609548862568,0.1155878263243788,0.0750282866483083,0.05782629721236064,0.00828052722608863
2026-02-28,-0.02101230336026383,-0.006171864219317702,0.2396630021399806,0.06152166197266351,0.08026312189427598,0.04894468363052318,0.08990967769328684,0.053667482250971045,0.06359180267112122,-0.006171864219317702
2026-03-31,-0.0012042313368409996,-0.0022507345476927565,-0.1470670331214211,-0.04753162759596807,-0.0405296504754461,0.0051792230887353075,-0.06641351651288308,-0.0421671309939467,-0.03394665482920997,-0.0022507345476927565
2026-04-30,0.1343373466062614,0.08350047519414172,0.28139692625050716,0.10480692198301256,0.034607372497866606,-0.027735996703427968,-0.034611046395001455,0.0184081724215111,0.04860007335205767,0.08350047519414172
2026-05-31,0.12164746783445968,0.06782233020786066,0.2988401427192273,0.08751934077481782,0.058384384903242825,0.019847445690530652,-0.0012229590385289812,0.03218828271470663,0.0663613402981048,0.06782233020786066
2026-06-30,0.03411460574613834,0.02499901299595053,0.01588428674351494,0.038158407016741114,0.044758056857334694,0.04773384886927823,-0.0853569144903864,-0.03982499860215987,0.013155708612108994,0.02499901299595053
2026-07-31,-0.142965957499969,-0.08234183406494822,-0.28621134047147845,-0.1405900436451416,-0.09131627279039056,-0.12370079673851064,-0.07479220080791382,-0.08267677213258229,-0.12596248663653956,-0.08234183406494822
2026-08-31,0.011906771489649692,0.0007710809172516431,0.11462156234247001,0.017981648842939624,0.00833917064299139,-0.016875158199198825,0.06942364228778031,0.04320307339944805,0.022733530061333454,0.0007710809172516431
