date,asset_QQQ,asset_SPY,asset_GLD,asset_IEF,Portfolio 1,benchmark
2004-12-31,0.030223152687021804,0.030121283008526234,-0.029255313077842793,0.011674009079893466,0.010494137693300917,0.030121283008526234
2005-01-31,-0.06312623281580942,-0.022421053586714645,-0.03607301470043256,0.008710271768246569,-0.035615063154062335,-0.022421053586714645
2005-02-28,-0.004812353220709942,0.020904177591637874,0.03102789011648288,-0.01368375093317542,0.012767539252905701,0.020904177591637874
2005-03-31,-0.017464029379128165,-0.018292786373109493,-0.01631056982272039,-0.004034087439566014,-0.016023624416444015,-0.018292786373109493
2005-04-30,-0.043478218236337574,-0.018735139622031882,0.01237736532167566,0.025163925534978926,-0.012434405207510246,-0.018735139622031882
2005-05-31,0.08862268972947707,0.03222442703556516,-0.03921561725675826,0.018383449691995013,0.026327794821684694,0.03222442703556516
2005-06-30,-0.03324681246870387,0.0015146057938666413,0.042977119693930366,0.004783477468797592,0.0038518216526077006,0.0015146057938666413
2005-07-31,0.07612815512773374,0.03826172597258348,-0.014272535715587287,-0.021869661832296106,0.02784823743218937,0.03826172597258348
2005-08-31,-0.015158674125165139,-0.00937397082535485,0.01354511525428137,0.020004629718050726,-0.0012957959370665123,-0.00937397082535485
2005-09-30,0.012313734969435775,0.008025249901993936,0.07603684610685546,-0.017521453616283655,0.027160603931857184,0.008025249901993936
2005-10-31,-0.014951802462388142,-0.02365067740854021,-0.006423966427397176,-0.01239313299154865,-0.014747247188652524,-0.02365067740854021
2005-11-30,0.06097239086286277,0.04395225427443106,0.05818958748818792,0.006254386974950288,0.049559708485139554,0.04395225427443106
2005-12-31,-0.017762015767102346,-0.001913826846765443,0.05050923490844328,0.013657671975397356,0.010615784885912381,-0.001913826846765443
2006-01-31,0.03934650636039372,0.024013950037648613,0.09926325610950593,-0.007032664029813396,0.04808384734928314,0.024013950037648613
2006-02-28,-0.021428309305512983,0.005725646677649632,-0.011111129799614039,-0.0010346410668305994,-0.008147601834926277,0.005725646677649632
2006-03-31,0.02091001523728453,0.016503728547626606,0.03620472249591011,-0.013577910410340732,0.0207277488432123,0.016503728547626606
2006-04-30,-0.001907759335701975,0.01263216486128016,0.12030977706278279,-0.006271332635921278,0.03868312151291616,0.01263216486128016
2006-05-31,-0.07240161668365641,-0.030121244082895626,-0.013212367941959902,-0.0010690286863970222,-0.03482747148119328,-0.030121244082895626
2006-06-30,-0.0006154878690124432,0.002608418977319893,-0.046707203143457665,0.0022959290681010547,-0.01318468870373496,0.002608418977319893
2006-07-31,-0.043074839914298724,0.004478368029850577,0.031520501708389936,0.016772522218860608,-0.0004455388309314032,0.004478368029850577
2006-08-31,0.04770817163178731,0.02182241714072486,-0.013774523970655372,0.017636601918840755,0.018490479632441114,0.02182241714072486
2006-09-30,0.046396854209337146,0.027001422206134107,-0.04527210873938614,0.012075462699073558,0.009645396572732888,0.027001422206134107
2006-10-31,0.0474780055177062,0.03151698456568219,0.012947712156690105,0.005384512615211001,0.028121261933544646,0.03151698456568219
2006-11-30,0.03428826575463617,0.019885167189852337,0.06889106234313203,0.013114303594910393,0.0382307789457772,0.019885167189852337
2006-12-31,-0.01878775833813151,0.013371379817331608,-0.018325831904969392,-0.012756378548370306,-0.00839830098256782,0.013371379817331608
2007-01-31,0.02108433797097975,0.0150400467849916,0.02562890001654794,-0.004002398360660742,0.01812574559568971,0.0150400467849916
2007-02-28,-0.016791610742799,-0.01961738428299209,0.025451202827030173,0.02054979094160503,-0.001232358565467773,-0.01961738428299209
2007-03-31,0.005249274234444101,0.011588715510429504,-0.011131249335096238,-0.0013823329129858397,0.0015737888316346264,0.011588715510429504
2007-04-30,0.05582345002453781,0.04429586210215963,0.02053542010936238,0.00606506478626212,0.036802926149444165,0.04429586210215963
2007-05-31,0.0315485981230581,0.033920324753476505,-0.023103227112383773,-0.013934629795596676,0.01131624574968558,0.033920324753476505
2007-06-30,0.0047928232315996855,-0.014621201195305966,-0.01937754431980876,-0.004675839488395228,-0.009229360633894035,-0.014621201195305966
2007-07-31,-0.0014705264092155224,-0.031309661823344825,0.023650293322754035,0.022568307964816015,-0.000482137676460292,-0.031309661823344825
2007-08-31,0.028192696233407588,0.012832551302251138,0.011095846137414656,0.022630663521729932,0.017899394454095007,0.012832551302251138
2007-09-30,0.052521782461393274,0.03871407012053085,0.1050812664749683,0.0008827391185890487,0.058983409628926634,0.03871407012053085
2007-10-31,0.0704143595179314,0.01356694666456737,0.0695143580717299,0.010769306574738069,0.047125629933742405,0.01356694666456737
2007-11-30,-0.06759958083639839,-0.038732819988207545,-0.016535271004099905,0.040475919134825844,-0.03281270963512916,-0.038732819988207545
2007-12-31,-0.0007138831518551658,-0.0112603135697521,0.06647697115798756,0.0005054485296944744,0.016401377183883535,-0.0112603135697521
2008-01-31,-0.11889882377825634,-0.06046136332517538,0.10841623260567879,0.03355899368737458,-0.01792728698058842,-0.06046136332517538
2008-02-29,-0.04830438303958018,-0.02584273938370918,0.052297578769114894,0.012392857384979417,-0.0053155773577544,-0.02584273938370918
2008-03-31,0.01872353878036015,-0.008941914296769382,-0.059991647169457374,0.013372852482250064,-0.013725721557534975,-0.008941914296769382
2008-04-30,0.07982579669062018,0.04766231848849056,-0.0415883418198143,-0.02417342870587058,0.023352589137201875,0.04766231848849056
2008-05-31,0.05930951977073273,0.015116115296669674,0.009232491728512704,-0.017774678409847255,0.023319970197789808,0.015116115296669674
2008-06-30,-0.09615063362100584,-0.08357538210062565,0.0451687217321981,0.01145936705319861,-0.03922125149151016,-0.08357538210062565
2008-07-31,0.00642020197380222,-0.008985939436147117,-0.014442009549096912,0.007205466403925831,-0.00438177746303996,-0.008985939436147117
2008-08-31,0.014517880272447714,0.01545364562728846,-0.09291743535130026,0.015266067187795107,-0.017357166116689714,0.01545364562728846
2008-09-30,-0.1557622680792734,-0.09417351543425634,0.04112104574714248,-0.0014019705596082233,-0.062784618385877,-0.09417351543425634
2008-10-31,-0.154716208550147,-0.16518678039577428,-0.1613965370422935,-0.00862877479156865,-0.1452527352756213,-0.16518678039577428
2008-11-30,-0.1146243720180371,-0.06960617306361883,0.1257359360970265,0.07753633077005273,-0.009794749618383558,-0.06960617306361883
2008-12-31,0.022773894456758814,0.00979540719586125,0.07732535516442862,0.05156216610765063,0.038124613655879665,0.00979540719586125
2009-01-31,-0.02286459156558618,-0.08211380134894386,0.05536293459751551,-0.03887092879755327,-0.018771730374859682,-0.08211380134894386
2009-02-28,-0.05265014052754813,-0.1074491347072517,0.014456244990885825,-0.0073493579343174575,-0.04442784486660594,-0.1074491347072517
2009-03-31,0.10316558144804477,0.08331052564822938,-0.02536973490015282,0.03313643964342816,0.05164555562317922,0.08331052564822938
2009-04-30,0.13060648597717495,0.09934654001062171,-0.03334074188003566,-0.027451387446822406,0.056238546487646056,0.09934654001062171
2009-05-31,0.032088718244173586,0.05845344124552665,0.10232612179073874,-0.020773203769447357,0.05578316400718696,0.05845344124552665
2009-06-30,0.0295289131357519,-0.0006553493295885504,-0.052182918942994094,-0.00557098629634889,-0.007549905170684113,-0.0006553493295885504
2009-07-31,0.08438766505400785,0.07460618718983447,0.023799058583926502,0.00831701045449984,0.05566957429378063,0.07460618718983447
2009-08-31,0.014702009638077218,0.03693965427144086,0.0005356513398515617,0.007633715662937357,0.01641656614110463,0.03693965427144086
2009-09-30,0.05648001516398815,0.035456919144262855,0.0583511441028417,0.01124310840623699,0.046210734363951504,0.035456919144262855
2009-10-31,-0.030532604916614692,-0.01922472489002458,0.03722812708124823,-0.0013783303695150684,-0.0038965938545688188,-0.01922472489002458
2009-11-30,0.06347593246862582,0.06160670183098671,0.12786502259277088,0.02017090831222146,0.07790138789893716,0.06160670183098671
2009-12-31,0.05202879478520206,0.01910060300964478,-0.07203391451937646,-0.04402859358206945,-0.004674214375565832,0.01910060300964478
2010-01-31,-0.06469958653098695,-0.03634210871286836,-0.012580360682460823,0.023701936055873896,-0.03171642317230745,-0.03634210871286836
2010-02-28,0.04603858055713084,0.03119451954749186,0.03274821867388655,0.0033197156122186655,0.03332636719477464,0.03119451954749186
2010-03-31,0.07710938261044542,0.060879653199777506,-0.004386396377547008,-0.010569494432023041,0.03902384238660047,0.060879653199777506
2010-04-30,0.022424996684933918,0.015470067479121719,0.058834362933984474,0.016527811513915358,0.03067160928080357,0.015470067479121719
2010-05-31,-0.07392349306524026,-0.07945444734566998,0.030513146883171416,0.02933284848076889,-0.03392615321024476,-0.07945444734566998
2010-06-30,-0.05975660734218424,-0.051741087905914473,0.023553189068376224,0.030481912452509974,-0.023335160608665747,-0.051741087905914473
2010-07-31,0.07258228946130463,0.06830050419501532,-0.050871157346166984,0.009096521492204745,0.027913143042266362,0.06830050419501532
2010-08-31,-0.05129915403145613,-0.044980414412434166,0.05706125282865315,0.03356018882142009,-0.008409475802429135,-0.044980414412434166
2010-09-30,0.13172816661501985,0.0895546643782017,0.047755584400488216,-2.954156018020182e-05,0.08070857046209491,0.0895546643782017
2010-10-31,0.06337907872634041,0.038202327960017435,0.03682269814892791,-7.220258789508716e-05,0.04151401119179622,0.038202327960017435
2010-11-30,-0.0017243441753806987,0.0,0.021112978094167678,-0.008980886650067355,0.004918501510629358,0.0
2010-12-31,0.047570427873566024,0.06685217245148078,0.024368653791006833,-0.034309849541290904,0.038206391280686994,0.06685217245148078
2011-01-31,0.028278061534875443,0.02330010142507777,-0.06379762129208244,-0.00021275995274816495,-0.0036871134949135846,0.02330010142507777
2011-02-28,0.03160683162803668,0.03473723438678822,0.05998312803425154,-0.002084615599095674,0.037689696654813365,0.03473723438678822
2011-03-31,-0.004482576448781916,0.00012025299966089698,0.01598138086384293,-0.0015458588037114973,0.0033311313440454234,0.00012025299966089698
2011-04-30,0.028730708654732595,0.02896167733441768,0.08944654978008071,0.018413782161877723,0.04598305894695707,0.02896167733441768
2011-05-31,-0.012187135406082406,-0.01121449537039132,-0.017916885312225905,0.025055140452739266,-0.009890040781335962,-0.01121449537039132
2011-06-30,-0.020254423939597532,-0.016869856099168468,-0.024325042799353547,-0.005043800110260399,-0.018939176862461903,-0.016869856099168468
2011-07-31,0.01665165296857052,-0.020004416889982557,0.08417803620638908,0.03169541301930723,0.027417122987423832,-0.020004416889982557
2011-08-31,-0.05068946557824361,-0.05497588251559182,0.12274943937515781,0.04651340467775711,0.009776567852172421,-0.05497588251559182
2011-09-30,-0.04490810167782777,-0.06942078876864088,-0.11062347246832638,0.022370590944792212,-0.06524864977995928,-0.06942078876864088
2011-10-31,0.10401981229070367,0.10914728376146998,0.0587118747477946,-0.012865235905018868,0.0802771676494886,0.10914728376146998
2011-11-30,-0.026919961240774004,-0.004063972486252676,0.016672693952307194,0.005799044517069252,-0.0037134674807089213,-0.004063972486252676
2011-12-31,-0.0061420203824231745,0.010448784439522907,-0.10662433944055594,0.01987655701779123,-0.02870761691325774,0.010448784439522907
