date,asset_133690_return_pct,asset_402970_return_pct,asset_069500_return_pct,asset_168580_return_pct,asset_200250_return_pct,asset_EWJ_return_pct,asset_TLT_return_pct,asset_385560_return_pct,asset_132030_return_pct,optimized_return_pct,provided_return_pct,benchmark_return_pct
2021-11-30,6.091326031929034,0.7658772239896416,-3.5947990141922292,-0.0640553438170599,-4.249737670514165,-1.0849587344298417,4.828850636429705,6.953548751960104,-0.24824162184525767,1.1613287069575142,1.6949276454062627,1.1823657106886154
2021-12-31,1.032328171692476,5.881665107577172,6.523272214386466,2.3363138159792296,1.972602739726037,1.5938297027180193,-2.7862094948556293,-1.545450175455465,0.16590626296142386,2.410944171458179,1.0426427994943517,4.550103010807804
2022-01-31,-12.817844909220566,-2.9044726670347853,-8.929162528963918,-5.236126769384941,0.9134873723804393,-4.649342256501776,-1.6071438259756654,-5.858945877987454,-0.1242236024844745,-3.8701568173844096,-4.031214397604483,-3.8555048661155555
2022-02-28,-2.4365386936290645,-0.9895359417652405,0.9753142510979806,-1.1004626569729004,-2.4760383386581486,-0.18645732471940235,-2.61889392418867,-2.3027254103674455,6.227197346600333,1.5126695320162824,-0.0707112051795522,-3.7649137605015093
2022-03-31,10.111880807081208,5.57151062607697,1.304856465788773,-6.3888796070438065,2.8938028938028992,-0.7309506367260687,-4.1092733624282225,-4.520238885202388,0.9679181953009097,4.00982999877998,0.2382554100327297,5.224121805616888
2022-04-30,-8.333229313594547,0.47878128400435926,-2.8573966599549916,-6.232375513117971,-0.18572565667285268,-3.726390886421782,-5.113935644191637,-9.107083287001005,-0.7653652879783479,-2.045999038047442,-4.032120576783293,-4.4361906789666445
2022-05-31,-6.394596729169222,0.10829542993284758,-0.1950803182247718,0.11420305302829448,-4.837852206273263,-0.711907986580973,-4.6003768204218805,1.2371543919745598,-3.529136802742283,-2.517816066215759,-2.2916528575520454,-2.180892244938626
2022-06-30,-4.874819976433276,-4.857204673301596,-12.888250923861587,15.430244495988443,-4.469273743016755,-3.961769217757849,2.38032307637126,-8.901678222383346,-2.091577162238556,-3.7367902946881144,-2.6671871901172373,-4.849238329838734
2022-07-31,11.934546566753323,3.8885730528709583,5.129193983802538,-7.184504397667757,8.888888888888879,6.898405776628569,3.0228487753404476,12.275320023877434,-2.9940613658858473,3.1269341432616686,4.178353497957367,9.839720818502574
2022-08-31,-0.5232669344481744,2.177957754186277,-0.4802241045821387,-1.735519591141399,4.779806659505903,-1.0876491691017565,-1.081303883298368,-12.470647309890559,-2.746365105008075,-0.4963587235270128,-2.25063260401682,-0.5911985849125334
2022-09-30,-3.649173888560797,-1.0711225364181676,-12.277997453253809,-2.6113338389858076,-0.5125576627370565,-2.874821552977802,-2.2250610751350264,-6.74911839640947,-3.4359153698198974,-2.6146311815233227,-3.896851288749189,-3.300662249480213
2022-10-31,2.098241012629365,9.040710264183627,6.36030254412101,-10.918261385551109,4.430705821741365,1.7240537198005779,-6.524630196919801,-5.482475980241375,-1.7564508827523806,2.9739298064977477,-0.9948763088474717,7.4834014052297615
2022-11-30,-7.222237734900738,-2.7107536490914463,7.039471321337509,3.2556203164030073,-1.3320177602368033,4.0627924521085435,-0.10564546731495206,10.226467829316377,6.50631278223206,0.6200620579269567,2.7558903179339627,-1.5897518516457598
2022-12-31,-10.523226942350227,-6.378852827107573,-7.737476093010775,-0.8265462462704654,-7.9999999999999964,-5.241555945574916,-5.317570196890154,0.35776932562219255,2.7602318940901593,-3.61909982688648,-3.513464044470539,-10.39230268262158
2023-01-31,7.822065253952237,-1.875068134743263,8.902789395206746,8.350611863235358,-3.423913043478266,3.3325221347043854,2.869328077043787,9.668599117418019,5.523745368811039,3.204785103007532,4.877756522883488,3.863148062012689
2023-02-28,9.15443527631763,5.977113654038435,-0.7847720821506088,0.731679861918888,1.7445132245357264,2.0710725333833224,1.859711242239137,-6.143091586189486,-5.593680178742422,1.838754997290705,0.0031600781403294184,4.360800635353335
2023-03-31,5.580165761646194,-4.486843484642,2.463816896667792,-1.0914102659614122,-1.880530973451322,3.17713038588463,3.1017646401612753,6.467828981657386,8.874989434536396,3.1400128604328352,3.4231160235580704,1.9889530620277318
2023-04-30,4.266089192664269,2.195148721325868,1.179291767952173,0.5347794976085618,6.736189402480264,3.57217169038595,3.6576840096858465,-0.7058712061396633,-0.0776337240897429,1.8780866749535958,1.9643532495760139,4.958493615939719
2023-05-31,7.891013409141068,-3.5227150681989006,4.123242751858713,-8.466004869825806,1.24108793240032,-0.4792051747280257,-4.29330259810019,-5.456511712972533,-1.623805454121674,-0.40549815752657803,-1.6586221816598967,-0.8622364600434529
2023-06-30,4.148419076952692,3.2394522987865937,-0.03118081756103841,-0.5197462656026164,2.8951486697965656,5.137924352198819,0.31795408742409936,-1.98661014668281,-3.301216237561211,1.1820208711725522,0.2845564377344234,6.587120550914127
2023-07-31,1.5179520354881904,1.261591546258356,2.2114095006394052,3.258186605232849,0.0,-1.0399707384088575,-5.869228763407353,0.7688743199409709,2.311336164652067,1.4494143108733193,0.3770285091606126,-0.2501200890539401
2023-08-31,2.055121873506449,2.7153657757427396,-3.0637778455904763,-4.498007968127493,1.444866920152088,0.7458548878367832,0.3982163025019192,-0.9282125521587359,-0.989861898299671,1.0062840787872254,-0.2677495245168462,1.9705363623474748
2023-09-30,-3.5959591454440054,-2.394775036284469,-2.0808411509160685,-0.4505444078261256,2.7736131934033015,1.116700356078315,-6.289699694161943,-3.713254254770504,-2.7654599693622495,-2.3721616968634467,-2.565779931880474,-3.0743890055949574
2023-10-31,-2.2692837067280425,-4.715878916622406,-6.436264266195146,-3.771529145539121,-3.039144176999753,-3.730992695073043,-5.49680260632176,-3.6011426530976665,4.825870646766162,-0.6200972752815441,-2.3783919303597947,-2.1549076844858517
2023-11-30,7.503224966566857,1.8504068665700535,10.741160705081953,-3.854026041893477,0.4012036108324901,1.4871483378108952,5.0550446742637645,12.638675383846042,2.0803670305331368,2.9282922245808565,4.645654964793707,4.300504977400932
2023-12-31,5.667294164272274,7.135821385575136,6.525179186446994,-2.0382281003714087,8.36663336663337,4.234302120742206,10.219821608045399,11.605307726458069,1.774506005424259,4.563593418088985,6.180626044830249,3.711709620846193
2024-01-31,5.956138980048964,4.627643273061599,-6.207037166491903,-3.7035324579249074,3.5722516708919017,5.9325638595269625,-0.7431422688272127,-3.8158379373849027,-2.9160956296634732,2.2102059071706988,-0.4197815787942652,5.470831428791567
2024-02-29,2.8426186309020496,0.0,5.928387317164052,8.119268257550294,1.446372941700047,4.92707592342061,-1.754094201297618,-1.87791988971433,-0.3137008862050039,0.9348368127751833,1.2104238556778462,5.754835398246505
2024-03-31,3.3730746799498945,5.448154657293491,5.552623863969508,1.0214050981437017,1.3380127220881777,4.497447186824077,2.0239630955038557,2.592922149893062,7.639052788922984,5.780130317113548,3.9720990614969476,4.541921323749132
2024-04-30,-0.1609308090010253,-0.36111111111111205,-1.9275636040439914,5.226833128187103,3.6796536796536827,-3.22749968563385,-3.9841180546452026,-4.7824102251978085,5.306241777517906,1.469903582764515,0.13553622757717082,-1.4966038761446199
2024-05-31,4.294700176938693,-0.7991822321345654,-1.7388841687907108,-0.24648034423695453,-0.3966597077244227,1.7989629750542857,2.156267728121497,1.6795308180321822,0.5899500277623648,0.9271196038748991,0.939082092788678,4.3118120552274375
2024-06-30,6.896245436700044,0.8992974238875906,7.038275305510733,-4.09582042047073,6.70718926849716,0.4941614322378163,2.6556935568129436,5.818193248255477,-0.9659835782791726,1.2575190107488445,2.6671770392981875,4.380704666174973
2024-07-31,-4.109782545472673,7.009562714696882,-0.7027842102428794,0.47161572052401013,2.710665880966401,2.5736528061854003,2.208091223206332,6.509728204366549,3.7483452936668327,3.289783407190463,2.6902738294082447,-0.17778314018822572
2024-08-31,-1.0346530792627484,-1.7265313204927968,-4.788892805813926,-4.233310152990266,-1.9506597819850868,-1.1886221124117191,-0.5044266591828439,-0.3137506449318761,3.5054731045597975,0.400492018501776,-0.6659303892394081,-0.28483487853644407
2024-09-30,0.5411226982584338,-0.9358170742473693,-4.346216285494576,19.75583189616048,0.6046420908913497,-1.9063019610928378,0.6563923844725705,2.1304274843330306,5.164471549990268,1.4938715735280899,2.699075740725198,0.7560973061948584
2024-10-31,7.1125625952536575,5.587737278317451,-1.4947149024862272,0.9436464925910437,-2.132609538580843,-0.275711665077949,-0.9092143814770193,-1.2915861993398225,4.478993151952615,4.820713515446716,1.6012838962631792,3.8726608211481217
2024-11-30,4.095388317939386,6.406144496961508,-4.237826073814343,0.4580267307403574,-0.7923930269413626,3.473841344341877,3.0769420508669043,8.333795859466054,-4.641275465013283,1.5656520430271967,1.6397537211722373,7.0955665573840365
2024-12-31,8.888611174030881,-0.9756484492742135,-1.7739339036015322,6.1215337469168185,3.5942492012779548,3.4595881078237856,-0.5066112591864735,-3.930886082434615,-1.9382005077713815,0.946720561363101,0.5949378133778497,2.7836404446204055
2025-01-31,-0.6986636443845118,0.6648510092919002,4.662746232205395,-3.563882236934779,-4.27910562837317,-0.4382254678063746,-2.1589373172910764,1.611892540497295,7.2556201060874015,2.743878771325266,1.0501404978240891,0.8850805251342075
2025-02-28,-4.141293747968355,0.6047584944696371,0.9978507829290661,2.340782938942443,-5.235602094240843,0.8043504086241438,6.298282568114,5.197207862072584,1.23049749779216,-0.007594853957535765,1.490755493601716,-0.7078984982127889
2025-03-31,-6.856716552877873,-0.5220279996836164,0.25535795713633735,0.03568242640499264,6.502337441563966,1.657734370847752,0.30123977828269144,-0.6473339569691317,8.508782133302306,1.9104041836333863,1.5710148884920023,-4.132589695505018
2025-04-30,-1.3438185157318205,-9.199332114176674,1.4676005943175863,-6.192259675405742,1.875498802873099,0.7737804689952332,-4.591128887542295,3.0330420809480785,5.199120973361215,-1.3416803909827155,-0.45903149247784464,-4.113831595236772
2025-05-31,6.361220908300669,-1.8476357267950938,6.49971610435407,-0.3536256131411841,-1.9388954171562833,-0.12159549015885451,-6.836779999052522,-4.033044156350519,-0.9884342996892004,0.1562067031697337,-1.0577687388326404,2.302606567416454
2025-06-30,4.131874571122363,0.2944062806673253,15.385262921600539,1.026482484927116,0.6790493309366985,0.33533689419023016,1.0226532240732888,-2.4923186308118073,-0.23156486389132036,0.8039602144519726,1.5684233841759057,3.4576626113328457
2025-07-31,7.203571798782749,3.638142679238565,5.756182972203994,6.666666666666665,-2.301130728030154,1.3313116860925067,2.013461098713498,1.0091277230172224,-0.025789147926547074,2.67921518996621,2.4305327183414787,5.566094127059662
2025-08-31,0.3018226774503141,3.725002145738565,-1.6510301692420848,11.756373937677056,-1.0152284263959421,5.787276764132487,-0.49759099154944586,-1.0596333823188142,3.59593458185008,3.2751483765453586,1.9585645357348174,1.5312431170663166
