date,optimized_annualized_return_pct,provided_annualized_return_pct,benchmark_annualized_return_pct
2023-12-31,15.156758866402464,16.521847329331152,15.592554459271014
2024-01-31,13.939176425900568,15.22857928870025,14.185855040832474
2024-02-29,14.287706239282905,15.60842544870733,14.619875795804083
2024-03-31,15.434714433082375,16.46591264792614,14.946775608651986
2024-04-30,15.045549319891972,15.749878961854424,13.095243928021327
2024-05-31,16.336223771805503,17.405044435727834,15.732064339873752
2024-06-30,15.156483399368703,16.37899434339467,14.979947956933426
2024-07-31,15.52998882680856,16.533504033535618,14.911668493498965
2024-08-31,15.008812514196235,16.21309312929091,15.83423535800026
2024-09-30,16.33448646418454,17.387848672143512,15.869359919681102
2024-10-31,16.101755567233166,16.987040352993766,15.157162453744167
2024-11-30,16.231582256675935,17.14571225870307,15.673393254458091
2024-12-31,15.224305552485973,16.170384807518868,14.453848067535514
2025-01-31,15.452689313332947,16.32791500027291,15.07140564908882
2025-02-28,16.11316166251717,17.019131543336275,16.686711177634894
2025-03-31,17.451736933084796,18.13665192742222,18.475142417906397
2025-04-30,16.03680957756872,16.450479784973183,15.474840888383511
2025-05-31,15.90820738439145,16.44305186490016,15.807979217935797
2025-06-30,15.601763661146585,16.19314243253658,16.563892447321305
2025-07-31,13.671223386977172,14.399275091234998,15.763463081355301
2025-08-31,13.507110861591688,13.886334851290316,14.676781888708712
2025-09-30,16.67339160330672,16.961753081511887,16.36714921685034
2025-10-31,17.962552931315923,18.346100277374134,17.508622966838438
2025-11-30,18.29727665834424,18.11399463275376,15.151642509880258
2025-12-31,17.2999818930333,17.102501870602225,14.505271959903187
