date,portfolio,ticker,cumulative_active_contribution
2021-11-30,optimized,133690,0.01329974055201524
2021-12-31,optimized,133690,0.0037691235908505916
2022-01-31,optimized,133690,-0.020512335994014787
2022-02-28,optimized,133690,-0.016913346269374886
2022-03-31,optimized,133690,-0.0036710863606452416
2022-04-30,optimized,133690,-0.01422921364764046
2022-05-31,optimized,133690,-0.025645254525430927
2022-06-30,optimized,133690,-0.02571460078650185
2022-07-31,optimized,133690,-0.020039121580314626
2022-08-31,optimized,133690,-0.019855096239120136
2022-09-30,optimized,133690,-0.020799354814953614
2022-10-31,optimized,133690,-0.035389206691864385
2022-11-30,optimized,133690,-0.050649136398242534
2022-12-31,optimized,133690,-0.051003885517399136
2023-01-31,optimized,133690,-0.040278046332362
2023-02-28,optimized,133690,-0.02729084172816175
2023-03-31,optimized,133690,-0.01756119457535249
2023-04-30,optimized,133690,-0.019437108607153877
2023-05-31,optimized,133690,0.00427782799002514
2023-06-30,optimized,133690,-0.00232926322047404
2023-07-31,optimized,133690,0.00246087288256278
2023-08-31,optimized,133690,0.002690115352622953
2023-09-30,optimized,133690,0.0012770017034057343
2023-10-31,optimized,133690,0.000967125656841476
2023-11-30,optimized,133690,0.009644153880932954
2023-12-31,optimized,133690,0.014942370169694574
2024-01-31,optimized,133690,0.01625722046900653
2024-02-29,optimized,133690,0.008367190230098359
2024-03-31,optimized,133690,0.005200481841794427
2024-04-30,optimized,133690,0.008819202884317529
2024-05-31,optimized,133690,0.00877277492769396
2024-06-30,optimized,133690,0.015588165216392478
2024-07-31,optimized,133690,0.004935237557732706
2024-08-31,optimized,133690,0.0029038048315258116
2024-09-30,optimized,133690,0.002321379596645876
2024-10-31,optimized,133690,0.011099224681876886
2024-11-30,optimized,133690,0.0029708545559526834
2024-12-31,optimized,133690,0.019510925898183262
2025-01-31,optimized,133690,0.015220070974468553
2025-02-28,optimized,133690,0.005918116448567523
2025-03-31,optimized,133690,-0.0014623470007823136
2025-04-30,optimized,133690,0.006042407691381482
2025-05-31,optimized,133690,0.01703830824664907
2025-06-30,optimized,133690,0.018864933552812668
2025-07-31,optimized,133690,0.023301310140349057
2025-08-31,optimized,133690,0.019970472628035495
2025-09-30,optimized,133690,0.02007911061589519
2025-10-31,optimized,133690,0.029582287746405315
2025-11-30,optimized,133690,0.022793428331640078
2025-12-31,optimized,133690,0.023690822944443576
2026-01-31,optimized,133690,0.02275068259374231
2026-02-28,optimized,133690,0.016911141756905224
2026-03-31,optimized,133690,0.013952631379019049
2026-04-30,optimized,133690,0.028046623276232138
2026-05-31,optimized,133690,0.04613568938916689
2026-06-30,optimized,133690,0.04352904551226378
2026-07-31,optimized,133690,0.03288394348495036
2026-08-31,optimized,133690,0.032132729661175134
2021-11-30,optimized,402970,-0.0007204871451098647
2021-12-31,optimized,402970,0.0015830339048123155
2022-01-31,optimized,402970,0.003228248456987441
2022-02-28,optimized,402970,0.008029517647147728
2022-03-31,optimized,402970,0.008630465405432755
2022-04-30,optimized,402970,0.01713307739202659
2022-05-31,optimized,402970,0.02109325765632739
2022-06-30,optimized,402970,0.021079451752868347
2022-07-31,optimized,402970,0.010784345852555124
2022-08-31,optimized,402970,0.015574803029492813
2022-09-30,optimized,402970,0.019431740875352908
2022-10-31,optimized,402970,0.022125806050496206
2022-11-30,optimized,402970,0.020186555320089748
2022-12-31,optimized,402970,0.027129551440880514
2023-01-31,optimized,402970,0.01720281967204542
2023-02-28,optimized,402970,0.019998898463559896
2023-03-31,optimized,402970,0.008796211103236128
2023-04-30,optimized,402970,0.0040157942791095155
2023-05-31,optimized,402970,-0.0005866830884747667
2023-06-30,optimized,402970,-0.0063779299616619906
2023-07-31,optimized,402970,-0.003762798080462939
2023-08-31,optimized,402970,-0.002474239806131458
2023-09-30,optimized,402970,-0.0012985730530005375
2023-10-31,optimized,402970,-0.005728895674048391
2023-11-30,optimized,402970,-0.009967427097918868
2023-12-31,optimized,402970,-0.004043923934189057
2024-01-31,optimized,402970,-0.005502575482811842
2024-02-29,optimized,402970,-0.015458109190900788
2024-03-31,optimized,402970,-0.013890369751647556
2024-04-30,optimized,402970,-0.011926026939923043
2024-05-31,optimized,402970,-0.020767775405970718
2024-06-30,optimized,402970,-0.026790332022512818
2024-07-31,optimized,402970,-0.014356705440213783
2024-08-31,optimized,402970,-0.01685073199075481
2024-09-30,optimized,402970,-0.019777639742973432
2024-10-31,optimized,402970,-0.016810623656163166
2024-11-30,optimized,402970,-0.01800332198020601
2024-12-31,optimized,402970,-0.024506641573387816
2025-01-31,optimized,402970,-0.024887661571505806
2025-02-28,optimized,402970,-0.02261681009422371
2025-03-31,optimized,402970,-0.016370796243671798
2025-04-30,optimized,402970,-0.025168380809567233
2025-05-31,optimized,402970,-0.032348044559064024
2025-06-30,optimized,402970,-0.03782028333397152
2025-07-31,optimized,402970,-0.041155520686262215
2025-08-31,optimized,402970,-0.0373604525777672
2025-09-30,optimized,402970,-0.04735053215932426
2025-10-31,optimized,402970,-0.05459932419614326
2025-11-30,optimized,402970,-0.04858849543126686
2025-12-31,optimized,402970,-0.04661074482934301
2026-01-31,optimized,402970,-0.03911814129405319
2026-02-28,optimized,402970,-0.025378079942371005
2026-03-31,optimized,402970,-0.015954526386825284
2026-04-30,optimized,402970,-0.03219502015523785
2026-05-31,optimized,402970,-0.0341820613308869
2026-06-30,optimized,402970,-0.03608462471486082
2026-07-31,optimized,402970,-0.027789948829600196
2026-08-31,optimized,402970,-0.027698454705585237
2021-11-30,optimized,069500,-0.006920794847799541
2021-12-31,optimized,069500,-0.0040622118467383925
2022-01-31,optimized,069500,-0.01141256474742696
2022-02-28,optimized,069500,-0.004545240333064023
2022-03-31,optimized,069500,-0.010223195231936795
2022-04-30,optimized,069500,-0.007935943626658363
2022-05-31,optimized,069500,-0.005059023087979885
2022-06-30,optimized,069500,-0.016705374318915375
2022-07-31,optimized,069500,-0.02352962810392471
2022-08-31,optimized,069500,-0.02336886720816025
2022-09-30,optimized,069500,-0.036374594644169055
2022-10-31,optimized,069500,-0.03800164375341172
2022-11-30,optimized,069500,-0.025500248218515008
2022-12-31,optimized,069500,-0.021654151617435228
2023-01-31,optimized,069500,-0.014353065273724559
2023-02-28,optimized,069500,-0.021807629075262184
2023-03-31,optimized,069500,-0.021119645975835523
2023-04-30,optimized,069500,-0.026594676043841543
2023-05-31,optimized,069500,-0.019372091151787257
2023-06-30,optimized,069500,-0.028960188723201677
2023-07-31,optimized,069500,-0.025394135891165518
2023-08-31,optimized,069500,-0.03268743908920962
2023-09-30,optimized,069500,-0.031248079732554692
2023-10-31,optimized,069500,-0.03745059448688173
2023-11-30,optimized,069500,-0.028119856279669706
2023-12-31,optimized,069500,-0.024043907897194194
2024-01-31,optimized,069500,-0.04096193553856998
2024-02-29,optimized,069500,-0.04071052523392768
2024-03-31,optimized,069500,-0.039246284007825274
2024-04-30,optimized,069500,-0.039870618237489906
2024-05-31,optimized,069500,-0.04863645814993874
2024-06-30,optimized,069500,-0.044786311819805844
2024-07-31,optimized,069500,-0.04554692779169548
2024-08-31,optimized,069500,-0.05207205950135256
2024-09-30,optimized,069500,-0.05946391643493744
2024-10-31,optimized,069500,-0.06723974293643267
2024-11-30,optimized,069500,-0.08365876321585473
2024-12-31,optimized,069500,-0.09026142619680431
2025-01-31,optimized,069500,-0.08478865232033532
2025-02-28,optimized,069500,-0.08231745825947413
2025-03-31,optimized,069500,-0.07596055207342113
2025-04-30,optimized,069500,-0.06787456795834812
2025-05-31,optimized,069500,-0.06179410413069166
2025-06-30,optimized,069500,-0.0445142734283831
2025-07-31,optimized,069500,-0.04423888668024871
2025-08-31,optimized,069500,-0.0488491303340834
2025-09-30,optimized,069500,-0.041160271031437906
2025-10-31,optimized,069500,-0.014425200862116492
2025-11-30,optimized,069500,-0.02473372233987838
2025-12-31,optimized,069500,-0.00886114329650474
2026-01-31,optimized,069500,0.02917276818877728
2026-02-28,optimized,069500,0.061579093321550656
2026-03-31,optimized,069500,0.03313667559457343
2026-04-30,optimized,069500,0.06890019746973532
2026-05-31,optimized,069500,0.10969807363592367
2026-06-30,optimized,069500,0.11012181708871006
2026-07-31,optimized,069500,0.09116904776735821
2026-08-31,optimized,069500,0.08887399842335941
2021-11-30,optimized,168580,-0.0
2021-12-31,optimized,168580,-0.0
2022-01-31,optimized,168580,-0.0
2022-02-28,optimized,168580,0.0
2022-03-31,optimized,168580,0.0
2022-04-30,optimized,168580,0.0
2022-05-31,optimized,168580,0.0
2022-06-30,optimized,168580,0.0
2022-07-31,optimized,168580,0.0
2022-08-31,optimized,168580,0.0
2022-09-30,optimized,168580,0.0
2022-10-31,optimized,168580,0.0
2022-11-30,optimized,168580,0.0
2022-12-31,optimized,168580,0.0
2023-01-31,optimized,168580,0.0
2023-02-28,optimized,168580,0.0
2023-03-31,optimized,168580,0.0
2023-04-30,optimized,168580,0.0
2023-05-31,optimized,168580,0.0
2023-06-30,optimized,168580,0.0
2023-07-31,optimized,168580,0.0
2023-08-31,optimized,168580,0.0
2023-09-30,optimized,168580,0.0
2023-10-31,optimized,168580,0.0
2023-11-30,optimized,168580,0.0
2023-12-31,optimized,168580,0.0
2024-01-31,optimized,168580,0.0
2024-02-29,optimized,168580,0.0
2024-03-31,optimized,168580,0.0
2024-04-30,optimized,168580,0.0
2024-05-31,optimized,168580,0.0
2024-06-30,optimized,168580,0.0
2024-07-31,optimized,168580,0.0
2024-08-31,optimized,168580,0.0
2024-09-30,optimized,168580,0.0
2024-10-31,optimized,168580,0.0
2024-11-30,optimized,168580,0.0
2024-12-31,optimized,168580,0.0
2025-01-31,optimized,168580,0.0
2025-02-28,optimized,168580,0.0
2025-03-31,optimized,168580,0.0
2025-04-30,optimized,168580,0.0
2025-05-31,optimized,168580,0.0
2025-06-30,optimized,168580,0.0
2025-07-31,optimized,168580,0.0
2025-08-31,optimized,168580,0.0
2025-09-30,optimized,168580,0.0
2025-10-31,optimized,168580,0.0
2025-11-30,optimized,168580,0.0
2025-12-31,optimized,168580,0.0
2026-01-31,optimized,168580,0.0
2026-02-28,optimized,168580,0.0
2026-03-31,optimized,168580,0.0
2026-04-30,optimized,168580,0.0
2026-05-31,optimized,168580,0.0
2026-06-30,optimized,168580,0.0
2026-07-31,optimized,168580,0.0
2026-08-31,optimized,168580,0.0
2021-11-30,optimized,200250,-0.0
2021-12-31,optimized,200250,-0.0
2022-01-31,optimized,200250,0.0
2022-02-28,optimized,200250,0.0
2022-03-31,optimized,200250,0.0
2022-04-30,optimized,200250,0.0
2022-05-31,optimized,200250,0.0
2022-06-30,optimized,200250,0.0
2022-07-31,optimized,200250,0.0
2022-08-31,optimized,200250,0.0
2022-09-30,optimized,200250,0.0
2022-10-31,optimized,200250,0.0
2022-11-30,optimized,200250,0.0
2022-12-31,optimized,200250,0.0
2023-01-31,optimized,200250,0.0
2023-02-28,optimized,200250,0.0
2023-03-31,optimized,200250,0.0
2023-04-30,optimized,200250,0.0
2023-05-31,optimized,200250,0.0
2023-06-30,optimized,200250,0.0
2023-07-31,optimized,200250,0.0
2023-08-31,optimized,200250,0.0
2023-09-30,optimized,200250,0.0
2023-10-31,optimized,200250,0.0
2023-11-30,optimized,200250,0.0
2023-12-31,optimized,200250,0.0
2024-01-31,optimized,200250,0.0
2024-02-29,optimized,200250,0.0
2024-03-31,optimized,200250,0.0
2024-04-30,optimized,200250,0.0
2024-05-31,optimized,200250,0.0
2024-06-30,optimized,200250,0.0
2024-07-31,optimized,200250,0.0
2024-08-31,optimized,200250,0.0
2024-09-30,optimized,200250,0.0
2024-10-31,optimized,200250,0.0
2024-11-30,optimized,200250,0.0
2024-12-31,optimized,200250,0.0
2025-01-31,optimized,200250,0.0
2025-02-28,optimized,200250,0.0
2025-03-31,optimized,200250,0.0
2025-04-30,optimized,200250,0.0
2025-05-31,optimized,200250,0.0
2025-06-30,optimized,200250,0.0
2025-07-31,optimized,200250,0.0
2025-08-31,optimized,200250,0.0
2025-09-30,optimized,200250,0.0
2025-10-31,optimized,200250,0.0
2025-11-30,optimized,200250,0.0
2025-12-31,optimized,200250,0.0
2026-01-31,optimized,200250,0.0
2026-02-28,optimized,200250,0.0
2026-03-31,optimized,200250,0.0
2026-04-30,optimized,200250,0.0
2026-05-31,optimized,200250,0.0
2026-06-30,optimized,200250,0.0
2026-07-31,optimized,200250,0.0
2026-08-31,optimized,200250,0.0
2021-11-30,optimized,101280,-0.0
2021-12-31,optimized,101280,-0.0
2022-01-31,optimized,101280,0.0
2022-02-28,optimized,101280,0.0
2022-03-31,optimized,101280,0.0
2022-04-30,optimized,101280,0.0
2022-05-31,optimized,101280,0.0
2022-06-30,optimized,101280,0.0
2022-07-31,optimized,101280,0.0
2022-08-31,optimized,101280,0.0
2022-09-30,optimized,101280,0.0
2022-10-31,optimized,101280,0.0
2022-11-30,optimized,101280,0.0
2022-12-31,optimized,101280,0.0
2023-01-31,optimized,101280,0.0
2023-02-28,optimized,101280,0.0
2023-03-31,optimized,101280,0.0
2023-04-30,optimized,101280,0.0
2023-05-31,optimized,101280,0.0
2023-06-30,optimized,101280,0.0
2023-07-31,optimized,101280,0.0
2023-08-31,optimized,101280,0.0
2023-09-30,optimized,101280,0.0
2023-10-31,optimized,101280,0.0
2023-11-30,optimized,101280,0.0
2023-12-31,optimized,101280,0.0
2024-01-31,optimized,101280,0.0
2024-02-29,optimized,101280,0.0
2024-03-31,optimized,101280,0.0
2024-04-30,optimized,101280,0.0
2024-05-31,optimized,101280,0.0
2024-06-30,optimized,101280,0.0
2024-07-31,optimized,101280,0.0
2024-08-31,optimized,101280,0.0
2024-09-30,optimized,101280,0.0
2024-10-31,optimized,101280,0.0
2024-11-30,optimized,101280,0.0
2024-12-31,optimized,101280,0.0
2025-01-31,optimized,101280,0.0
2025-02-28,optimized,101280,0.0
2025-03-31,optimized,101280,0.0
2025-04-30,optimized,101280,0.0
2025-05-31,optimized,101280,0.0
2025-06-30,optimized,101280,0.0
2025-07-31,optimized,101280,0.0
2025-08-31,optimized,101280,0.0
2025-09-30,optimized,101280,0.0
2025-10-31,optimized,101280,0.0
2025-11-30,optimized,101280,0.0
2025-12-31,optimized,101280,0.0
2026-01-31,optimized,101280,0.0
2026-02-28,optimized,101280,0.0
2026-03-31,optimized,101280,0.0
2026-04-30,optimized,101280,0.0
2026-05-31,optimized,101280,0.0
2026-06-30,optimized,101280,0.0
2026-07-31,optimized,101280,0.0
2026-08-31,optimized,101280,0.0
2021-11-30,optimized,TLT,0.0
2021-12-31,optimized,TLT,0.0
2022-01-31,optimized,TLT,0.0
2022-02-28,optimized,TLT,0.0
2022-03-31,optimized,TLT,0.0
2022-04-30,optimized,TLT,0.0
2022-05-31,optimized,TLT,0.0
2022-06-30,optimized,TLT,0.0
2022-07-31,optimized,TLT,0.0
2022-08-31,optimized,TLT,0.0
2022-09-30,optimized,TLT,0.0
2022-10-31,optimized,TLT,0.0
2022-11-30,optimized,TLT,0.0
2022-12-31,optimized,TLT,0.0
2023-01-31,optimized,TLT,0.0
2023-02-28,optimized,TLT,0.0
2023-03-31,optimized,TLT,0.0
2023-04-30,optimized,TLT,0.0
2023-05-31,optimized,TLT,0.0
2023-06-30,optimized,TLT,0.0
2023-07-31,optimized,TLT,0.0
2023-08-31,optimized,TLT,0.0
2023-09-30,optimized,TLT,0.0
2023-10-31,optimized,TLT,0.0
2023-11-30,optimized,TLT,0.0
2023-12-31,optimized,TLT,0.0
2024-01-31,optimized,TLT,0.0
2024-02-29,optimized,TLT,0.0
2024-03-31,optimized,TLT,0.0
2024-04-30,optimized,TLT,0.0
2024-05-31,optimized,TLT,0.0
2024-06-30,optimized,TLT,0.0
2024-07-31,optimized,TLT,0.0
2024-08-31,optimized,TLT,0.0
2024-09-30,optimized,TLT,0.0
2024-10-31,optimized,TLT,0.0
2024-11-30,optimized,TLT,0.0
2024-12-31,optimized,TLT,0.0
2025-01-31,optimized,TLT,0.0
2025-02-28,optimized,TLT,0.0
2025-03-31,optimized,TLT,0.0
2025-04-30,optimized,TLT,0.0
2025-05-31,optimized,TLT,0.0
2025-06-30,optimized,TLT,0.0
2025-07-31,optimized,TLT,0.0
2025-08-31,optimized,TLT,0.0
2025-09-30,optimized,TLT,0.0
2025-10-31,optimized,TLT,0.0
2025-11-30,optimized,TLT,0.0
2025-12-31,optimized,TLT,0.0
2026-01-31,optimized,TLT,0.0
2026-02-28,optimized,TLT,0.0
2026-03-31,optimized,TLT,0.0
2026-04-30,optimized,TLT,0.0
2026-05-31,optimized,TLT,0.0
2026-06-30,optimized,TLT,0.0
2026-07-31,optimized,TLT,0.0
2026-08-31,optimized,TLT,0.0
2021-11-30,optimized,385560,0.0
2021-12-31,optimized,385560,0.0
2022-01-31,optimized,385560,0.0
2022-02-28,optimized,385560,0.0
2022-03-31,optimized,385560,0.0
2022-04-30,optimized,385560,0.0
2022-05-31,optimized,385560,0.0
2022-06-30,optimized,385560,0.0
2022-07-31,optimized,385560,0.0
2022-08-31,optimized,385560,0.0
2022-09-30,optimized,385560,0.0
2022-10-31,optimized,385560,0.0
2022-11-30,optimized,385560,0.0
2022-12-31,optimized,385560,0.0
2023-01-31,optimized,385560,0.0
2023-02-28,optimized,385560,0.0
2023-03-31,optimized,385560,0.0
2023-04-30,optimized,385560,0.0
2023-05-31,optimized,385560,0.0
2023-06-30,optimized,385560,0.0
2023-07-31,optimized,385560,0.0
2023-08-31,optimized,385560,0.0
2023-09-30,optimized,385560,0.0
2023-10-31,optimized,385560,0.0
2023-11-30,optimized,385560,0.0
2023-12-31,optimized,385560,0.0
2024-01-31,optimized,385560,0.0
2024-02-29,optimized,385560,0.0
2024-03-31,optimized,385560,0.0
2024-04-30,optimized,385560,0.0
2024-05-31,optimized,385560,0.0
2024-06-30,optimized,385560,0.0
2024-07-31,optimized,385560,0.0
2024-08-31,optimized,385560,0.0
2024-09-30,optimized,385560,0.0
2024-10-31,optimized,385560,0.0
2024-11-30,optimized,385560,0.0
2024-12-31,optimized,385560,0.0
2025-01-31,optimized,385560,0.0
2025-02-28,optimized,385560,0.0
2025-03-31,optimized,385560,0.0
2025-04-30,optimized,385560,0.0
2025-05-31,optimized,385560,0.0
2025-06-30,optimized,385560,0.0
2025-07-31,optimized,385560,0.0
2025-08-31,optimized,385560,0.0
2025-09-30,optimized,385560,0.0
2025-10-31,optimized,385560,0.0
2025-11-30,optimized,385560,0.0
2025-12-31,optimized,385560,0.0
2026-01-31,optimized,385560,0.0
2026-02-28,optimized,385560,0.0
2026-03-31,optimized,385560,0.0
2026-04-30,optimized,385560,0.0
2026-05-31,optimized,385560,0.0
2026-06-30,optimized,385560,0.0
2026-07-31,optimized,385560,0.0
2026-08-31,optimized,385560,0.0
2021-11-30,optimized,132030,-0.005882714198273897
2021-12-31,optimized,132030,-0.023910793713132362
2022-01-31,optimized,132030,-0.008567570608649247
2022-02-28,optimized,132030,0.032520678049652
2022-03-31,optimized,132030,0.01501888052036434
2022-04-30,optimized,132030,0.030113566281572683
2022-05-31,optimized,132030,0.024569566442354127
2022-06-30,optimized,132030,0.03590917660179742
2022-07-31,optimized,132030,-0.01686407604596389
2022-08-31,optimized,132030,-0.0257262810609942
2022-09-30,optimized,132030,-0.026282518119584156
2022-10-31,optimized,132030,-0.0642773071169895
2022-11-30,optimized,132030,-0.030985770287257672
2022-12-31,optimized,132030,0.023098183695003
2023-01-31,optimized,132030,0.029926728934668172
2023-02-28,optimized,132030,-0.011006798067023569
2023-03-31,optimized,132030,0.017309098033426798
2023-04-30,optimized,132030,-0.0033997611951312803
2023-05-31,optimized,132030,-0.00653140989330567
2023-06-30,optimized,132030,-0.04719281453715729
2023-07-31,optimized,132030,-0.0366600383472082
2023-08-31,optimized,132030,-0.04883325713899207
2023-09-30,optimized,132030,-0.04756297841922426
2023-10-31,optimized,132030,-0.018857597810722063
2023-11-30,optimized,132030,-0.02798696832142088
2023-12-31,optimized,132030,-0.03595286488310229
2024-01-31,optimized,132030,-0.07044038499517125
2024-02-29,optimized,132030,-0.0953946252240409
2024-03-31,optimized,132030,-0.08265900680876827
2024-04-30,optimized,132030,-0.054685271809164215
2024-05-31,optimized,132030,-0.06998989441580268
2024-06-30,optimized,132030,-0.09197564693736492
2024-07-31,optimized,132030,-0.07583126422561678
2024-08-31,optimized,132030,-0.060245243183008494
2024-09-30,optimized,132030,-0.042117742992042045
2024-10-31,optimized,132030,-0.03962437438202474
2024-11-30,optimized,132030,-0.0878870715928007
2024-12-31,optimized,132030,-0.10730352098512766
2025-01-31,optimized,132030,-0.08110756557777168
2025-02-28,optimized,132030,-0.07313667981155908
2025-03-31,optimized,132030,-0.02115468288599294
2025-04-30,optimized,132030,0.017140782165415744
2025-05-31,optimized,132030,0.003607824061665231
2025-06-30,optimized,132030,-0.011562501337946741
2025-07-31,optimized,132030,-0.03455666188995612
2025-08-31,optimized,132030,-0.026066526331517025
2025-09-30,optimized,132030,0.004471865295096682
2025-10-31,optimized,132030,0.001909428765871999
2025-11-30,optimized,132030,0.008110446771913613
2025-12-31,optimized,132030,0.02988584473699448
2026-01-31,optimized,132030,0.09891237857374197
2026-02-28,optimized,132030,0.10158886902379004
2026-03-31,optimized,132030,0.05043844564340221
2026-04-30,optimized,132030,0.01618183928682923
2026-05-31,optimized,132030,-0.018049212742939018
2026-06-30,optimized,132030,-0.07575412762179853
2026-07-31,optimized,132030,-0.035159555849043116
2026-08-31,optimized,132030,0.01377496292679116
2021-11-30,provided,133690,0.004908967434103429
2021-12-31,provided,133690,0.0013911929251727352
2022-01-31,provided,133690,-0.007571154414493332
2022-02-28,provided,133690,-0.00624275832399568
2022-03-31,provided,133690,-0.0013550071388015242
2022-04-30,provided,133690,-0.005252038273677675
2022-05-31,provided,133690,-0.009465727456281717
2022-06-30,provided,133690,-0.009491323334332316
2022-07-31,provided,133690,-0.0073964897932462335
2022-08-31,provided,133690,-0.007328565580481297
2022-09-30,provided,133690,-0.007677093777705193
2022-10-31,provided,133690,-0.013062244521965041
2022-11-30,provided,133690,-0.018694722665605748
2022-12-31,provided,133690,-0.018825661450945642
2023-01-31,provided,133690,-0.014866727435890771
2023-02-28,provided,133690,-0.010073117800220334
2023-03-31,provided,133690,-0.0064818807507712305
2023-04-30,provided,133690,-0.007174285302219065
2023-05-31,provided,133690,0.0015789569886419767
2023-06-30,provided,133690,-0.0008597368685533745
2023-07-31,provided,133690,0.0009083143233300497
2023-08-31,provided,133690,0.0009929282912219497
2023-09-30,provided,133690,0.00047134451614272335
2023-10-31,provided,133690,0.00035696849390053255
2023-11-30,provided,133690,0.0035596812694070547
2023-12-31,provided,133690,0.00551526612601737
2024-01-31,provided,133690,0.006000580653379749
2024-02-29,provided,133690,0.0030883507985633206
2024-03-31,provided,133690,0.0019195108282880611
2024-04-30,provided,133690,0.0032551897974660727
2024-05-31,provided,133690,0.003238053122791428
2024-06-30,provided,133690,0.00575363068966782
2024-07-31,provided,133690,0.0018216085009871144
2024-08-31,provided,133690,0.0010718016112571827
2024-09-30,provided,133690,0.0008568270033207582
2024-10-31,provided,133690,0.004096751533914299
2024-11-30,provided,133690,0.0010965498319002718
2024-12-31,provided,133690,0.007201531448587093
2025-01-31,provided,133690,0.005617766186204874
2025-02-28,provided,133690,0.0021843915528748964
2025-03-31,provided,133690,-0.000539755928029097
2025-04-30,provided,133690,0.0022302677608303607
2025-05-31,provided,133690,0.006288882101714575
2025-06-30,provided,133690,0.006963094061504092
2025-07-31,provided,133690,0.008600571733227178
2025-08-31,provided,133690,0.007371151293611176
2025-09-30,provided,133690,0.007411249846092258
2025-10-31,provided,133690,0.010918896245038133
2025-11-30,provided,133690,0.008413111289951978
2025-12-31,provided,133690,0.008744341881448346
